Pm.1,ρ,α,ad-e/n,δ-e/n,δ-Ec,,Pm.2,ΔS,ad-e/n.1,ad-HD,ad-G,δ-χ,δ-EWF,δ-HD,δ-G,,Pm.3,e/a,EWF,ad-e/n.2,δ-e/n.1,δ-ρ,δ-Ec.1,δ-G.1,δ-υ,,Pm.4,ΔS.1,EWF.1,ad-e/n.3,δ-VEC,δ-EWF.1,δ-G.2,δ-G/B,,Pm.5,Ω,e/a.1,EWF.2,G,ad-e/n.4,ad-G.1,δ-e/n.2,δ-ρ.1,
1,7.818,12.825,0.0463,0.1782,0.0989,BCC+FCC,1,13.4171,0.0463,37.35,20.536,0.0635,0.062,0.49,0.3436,BCC+FCC,1,1.7,4.673,0.0463,0.1782,0.201,0.0989,0.3436,0.1594,BCC+FCC,1,13.4171,4.673,0.0463,0.2764,0.062,0.3436,0.2817,BCC+FCC,1,11.4649,1.7,4.673,74.51,0.0463,20.536,0.1782,0.201,BCC+FCC
1,7.6795,14.05,0.046,0.1756,0.1083,BCC+FCC,1,13.0871,0.046,40.55,20.986,0.0634,0.0673,0.5557,0.3469,BCC+FCC,1,1.85,4.6945,0.046,0.1756,0.2532,0.1083,0.3469,0.1206,BCC+FCC,1,13.0871,4.6945,0.046,0.2998,0.0673,0.3469,0.2312,BCC+FCC,1,4.3426,1.85,4.6945,68.68,0.046,20.986,0.1756,0.2532,BCC+FCC
1,7.476,13.69,0.0552,0.2099,0.1143,BCC+FCC,1,14.0984,0.0552,32.4,24.516,0.0748,0.0689,0.54,0.4083,BCC+FCC,1,1.8,4.686,0.0552,0.2099,0.2759,0.1143,0.4083,0.1538,BCC+FCC,1,14.0984,4.686,0.0552,0.3379,0.0689,0.4083,0.2989,BCC+FCC,1,2.6593,1.8,4.686,67.42,0.0552,24.516,0.2099,0.2759,BCC+FCC
1,7.3145,14.15,0.0429,0.1799,0.1042,BCC+FCC,1,12.8287,0.0429,44.6,21.141,0.0672,0.0708,0.5747,0.3547,BCC+FCC,1,2,4.6685,0.0429,0.1799,0.2974,0.1042,0.3547,0.1187,BCC+FCC,1,12.8287,4.6685,0.0429,0.3329,0.0708,0.3547,0.2198,BCC+FCC,1,2.2347,2,4.6685,69.485,0.0429,21.141,0.1799,0.2974,BCC+FCC
1,7.0055,14.835,0.0468,0.1915,0.1149,BCC+FCC,1,13.2638,0.0468,47.2,23.792,0.07,0.0649,0.6283,0.3996,BCC+FCC,1,2,4.6,0.0468,0.1915,0.3371,0.1149,0.3996,0.1212,BCC+FCC,1,13.2638,4.6,0.0468,0.3734,0.0649,0.3996,0.2326,BCC+FCC,1,2.432,2,4.6,64.99,0.0468,23.792,0.1915,0.3371,BCC+FCC
1,7.0725,14.535,0.0528,0.1987,0.1129,BCC+FCC,1,13.4813,0.0528,34.35,24.5535,0.0747,0.0754,0.6103,0.4063,BCC+FCC,1,2,4.69,0.0528,0.1987,0.341,0.1129,0.4063,0.1384,BCC+FCC,1,13.4813,4.69,0.0528,0.38,0.0754,0.4063,0.2579,BCC+FCC,1,1.7272,2,4.69,68.605,0.0528,24.5535,0.1987,0.341,BCC+FCC
1,7.8485,13.175,0.0486,0.1791,0.1356,BCC+FCC,1,13.4459,0.0486,43.32,20.838,0.0591,0.0549,0.4991,0.337,BCC+FCC,1,1.65,4.6115,0.0486,0.1791,0.1887,0.1356,0.337,0.1354,BCC+FCC,1,13.4459,4.6115,0.0486,0.2812,0.0549,0.337,0.2626,BCC+FCC,1,9.6786,1.65,4.6115,69.02,0.0486,20.838,0.1791,0.1887,BCC+FCC
1,7.172,13.27,0.0423,0.1704,0.1129,BCC+FCC,1,13.3046,0.0423,46.305,21.106,0.063,0.0579,0.5238,0.3537,BCC+FCC,1,1.9,4.5695,0.0423,0.1704,0.2796,0.1129,0.3537,0.1435,BCC+FCC,1,13.3046,4.5695,0.0423,0.3294,0.0579,0.3537,0.2468,BCC+FCC,1,4.1579,1.9,4.5695,73.86,0.0423,21.106,0.1704,0.2796,BCC+FCC
1,7.2425,15.135,0.0519,0.1877,0.1324,BCC+FCC,1,13.5221,0.0519,38.67,22.712,0.0688,0.0722,0.6375,0.3802,BCC+FCC,1,1.95,4.671,0.0519,0.1877,0.3291,0.1324,0.3802,0.1045,BCC+FCC,1,13.5221,4.671,0.0519,0.3699,0.0722,0.3802,0.2092,BCC+FCC,1,2.8683,1.95,4.671,64.78,0.0519,22.712,0.1877,0.3291,BCC+FCC
1,7.1005,14.195,0.048,0.1811,0.1176,BCC+FCC,1,13.0175,0.048,41.66,21.587,0.0695,0.0764,0.5972,0.3608,BCC+FCC,1,2.05,4.681,0.048,0.1811,0.3269,0.1176,0.3608,0.1219,BCC+FCC,1,13.0175,4.681,0.048,0.3639,0.0764,0.3608,0.2215,BCC+FCC,1,1.8507,2.05,4.681,71.645,0.048,21.587,0.1811,0.3269,BCC+FCC
1,7.57,13.56,0.0427,0.1678,0.1131,BCC+FCC,1,13.8809,0.0427,63.525,20.906,0.0675,0.0591,0.9195,0.3469,BCC+FCC,1,1.7,4.5855,0.0427,0.1678,0.2316,0.1131,0.3469,0.1647,BCC+FCC,1,13.8809,4.5855,0.0427,0.3016,0.0591,0.3469,0.2689,BCC+FCC,1,243.0849,1.7,4.5855,76.11,0.0427,20.906,0.1678,0.2316,BCC+FCC
1,7.757,14.525,0.0536,0.1786,0.1332,BCC+FCC,1,13.6346,0.0536,82.3,22.646,0.0787,0.0754,1.2233,0.3644,BCC+FCC,1,1.65,4.6705,0.0536,0.1786,0.237,0.1332,0.3644,0.1741,BCC+FCC,1,13.6346,4.6705,0.0536,0.3106,0.0754,0.3644,0.2901,BCC+FCC,1,7.7958,1.65,4.6705,74.48,0.0536,22.646,0.1786,0.237,BCC+FCC
1,7.6555,14.545,0.0516,0.1795,0.1279,BCC+FCC,1,14.2397,0.0516,86.625,23.792,0.076,0.0635,1.1418,0.381,BCC+FCC,1,1.6,4.5805,0.0516,0.1795,0.2352,0.1279,0.381,0.1778,BCC+FCC,1,14.2397,4.5805,0.0516,0.3147,0.0635,0.381,0.2973,BCC+FCC,1,30.2613,1.6,4.5805,72.515,0.0516,23.792,0.1795,0.2352,BCC+FCC
1,7.6665,13.66,0.0518,0.1764,0.1285,BCC+FCC,1,12.9171,0.0518,81.25,17.958,0.0798,0.0813,1.1744,0.3167,BCC+FCC,1,1.75,4.713,0.0518,0.1764,0.2373,0.1285,0.3167,0.1733,BCC+FCC,1,12.9171,4.713,0.0518,0.3087,0.0813,0.3167,0.2638,BCC+FCC,1,3.0913,1.75,4.713,81.43,0.0518,17.958,0.1764,0.2373,BCC+FCC
1,7.565,13.68,0.0482,0.1753,0.1274,BCC+FCC,1,14.3234,0.0482,84.875,19.9955,0.0767,0.0733,1.0968,0.3374,BCC+FCC,1,1.7,4.623,0.0482,0.1753,0.2347,0.1274,0.3374,0.1779,BCC+FCC,1,14.3234,4.623,0.0482,0.3101,0.0733,0.3374,0.2713,BCC+FCC,1,6.6074,1.7,4.623,79.465,0.0482,19.9955,0.1753,0.2347,BCC+FCC
1,7.6415,13.77,0.0529,0.1845,0.1153,BCC+FCC,1,13.7759,0.0529,56.5,25.252,0.0716,0.0587,1.0412,0.3914,BCC+FCC,1,1.55,4.6005,0.0529,0.1845,0.2359,0.1153,0.3914,0.1852,BCC+FCC,1,13.7759,4.6005,0.0529,0.3206,0.0587,0.3914,0.3061,BCC+FCC,1,16.43,1.55,4.6005,74.34,0.0529,25.252,0.1845,0.2359,BCC+FCC
1,7.4995,12.83,0.0476,0.1769,0.1099,BCC+FCC,1,13.8809,0.0476,58,20.893,0.071,0.0645,0.9546,0.3432,BCC+FCC,1,1.65,4.6105,0.0476,0.1769,0.2337,0.1099,0.3432,0.1844,BCC+FCC,1,13.8809,4.6105,0.0476,0.313,0.0645,0.3432,0.2759,BCC+FCC,1,9.8324,1.65,4.6105,81.205,0.0476,20.893,0.1769,0.2337,BCC+FCC
1,7.1645,15.155,0.0505,0.1794,0.1358,BCC+FCC,1,13.1634,0.0505,86,20.895,0.0816,0.086,1.2273,0.3606,BCC+FCC,1,2,4.6835,0.0505,0.1794,0.325,0.1358,0.3606,0.1487,BCC+FCC,1,13.1634,4.6835,0.0505,0.3639,0.086,0.3606,0.2456,BCC+FCC,1,1.7099,2,4.6835,74.61,0.0505,20.895,0.1794,0.325,BCC+FCC
1,7.052,14.74,0.0507,0.1889,0.1194,BCC+FCC,1,14.3159,0.0507,62.125,26.104,0.0738,0.0626,1.0768,0.4202,BCC+FCC,1,1.8,4.5635,0.0507,0.1889,0.3224,0.1194,0.4202,0.169,BCC+FCC,1,14.3159,4.5635,0.0507,0.3784,0.0626,0.4202,0.2864,BCC+FCC,1,5.3575,1.8,4.5635,70.88,0.0507,26.104,0.1889,0.3224,BCC+FCC
1,7.538,13.405,0.0437,0.184,0.1296,BCC+FCC,1,13.0175,0.0437,81.925,22.6725,0.0731,0.0353,0.9425,0.3733,BCC+FCC,1,1.6,4.478,0.0437,0.184,0.1963,0.1296,0.3733,0.191,BCC+FCC,1,13.0175,4.478,0.0437,0.2912,0.0353,0.3733,0.3088,BCC+FCC,1,7.2001,1.6,4.478,73.675,0.0437,22.6725,0.184,0.1963,BCC+FCC
1,4.988,18.125,0.0283,0.1464,0.2173,BCC+FCC,1,12.6995,0.0283,166.95,24.0615,0.0401,0.0269,1.1898,0.5475,BCC+FCC,1,2.35,4.2665,0.0283,0.1464,0.4233,0.2173,0.5475,0.1893,BCC+FCC,1,12.6995,4.2665,0.0283,0.3759,0.0269,0.5475,0.3692,BCC+FCC,1,0.9126,2.35,4.2665,49.465,0.0283,24.0615,0.1464,0.4233,BCC+FCC
1,7.623,13.815,0.0454,0.1792,0.1104,BCC+FCC,1,12.3696,0.0454,42.815,18.804,0.065,0.0745,0.5384,0.3092,BCC+FCC,1,2,4.7345,0.0454,0.1792,0.2584,0.1104,0.3092,0.0939,BCC+FCC,1,12.3696,4.7345,0.0454,0.3015,0.0745,0.3092,0.1769,BCC+FCC,1,2.1273,2,4.7345,69.04,0.0454,18.804,0.1792,0.2584,BCC+FCC
1,7.5215,13.835,0.0425,0.1797,0.1171,BCC+FCC,1,12.6995,0.0425,48.33,19.6025,0.0632,0.0669,0.5294,0.3201,BCC+FCC,1,1.95,4.6445,0.0425,0.1797,0.2562,0.1171,0.3201,0.0985,BCC+FCC,1,12.6995,4.6445,0.0425,0.3047,0.0669,0.3201,0.188,BCC+FCC,1,3.2814,1.95,4.6445,67.075,0.0425,19.6025,0.1797,0.2562,BCC+FCC
1,7.523,14.575,0.0497,0.1962,0.1286,BCC+FCC,1,13.3763,0.0497,64.85,21.328,0.0773,0.077,1.0129,0.3538,BCC+FCC,1,1.95,4.691,0.0497,0.1962,0.2739,0.1286,0.3538,0.1219,BCC+FCC,1,13.3763,4.691,0.0497,0.3194,0.077,0.3538,0.2359,BCC+FCC,1,2.0063,1.95,4.691,65.74,0.0497,21.328,0.1962,0.2739,BCC+FCC
1,7.463,13.495,0.0421,0.1839,0.1323,BCC+FCC,1,12.3696,0.0421,76.7,16.088,0.079,0.08,0.8854,0.2896,BCC+FCC,1,2.05,4.617,0.0421,0.1839,0.2242,0.1323,0.2896,0.1349,BCC+FCC,1,12.3696,4.617,0.0421,0.2758,0.08,0.2896,0.2369,BCC+FCC,1,1.6547,2.05,4.617,71.645,0.0421,16.088,0.1839,0.2242,BCC+FCC
1,8.719,12.97,0.0333,0.1585,0.1491,FCC,1,13.2283,0.0333,78.4,23.049,0.0443,0.0531,0.6033,0.374,FCC,1,1.75,4.8725,0.0333,0.1585,0.0687,0.1491,0.374,0.1622,FCC,1,13.2283,4.8725,0.0333,0.1517,0.0531,0.374,0.3678,FCC,1,12.2397,1.75,4.8725,68.31,0.0333,23.049,0.1585,0.0687,FCC
3,8.2815,12.975,0.0326,0.1395,0.081,FCC,3,13.4171,0.0326,66.625,21.9375,0.0486,0.0591,0.5682,0.3617,FCC,3,1.8,4.769,0.0326,0.1395,0.1234,0.081,0.3617,0.1669,FCC,3,13.4171,4.769,0.0326,0.1888,0.0591,0.3617,0.3713,FCC,3,25.6147,1.8,4.769,65.175,0.0326,21.9375,0.1395,0.1234,FCC
4,8.479,12.515,0.0335,0.1665,0.1657,FCC,4,12.6233,0.0335,64.02,20.932,0.0431,0.0616,0.5189,0.3333,FCC,4,1.85,4.81,0.0335,0.1665,0.0632,0.1657,0.3333,0.1717,FCC,4,12.6233,4.81,0.0335,0.1589,0.0616,0.3333,0.3804,FCC,4,6.4317,1.85,4.81,67.515,0.0335,20.932,0.1665,0.0632,FCC
3,8.496,12.31,0.0378,0.1753,0.1662,FCC,3,13.0871,0.0378,70.9,22.32,0.0493,0.0611,0.5666,0.3556,FCC,3,1.8,4.8425,0.0378,0.1753,0.069,0.1662,0.3556,0.1887,FCC,3,13.0871,4.8425,0.0378,0.1747,0.0611,0.3556,0.4095,FCC,3,5.5521,1.8,4.8425,69.25,0.0378,22.32,0.1753,0.069,FCC
4,8.731,13.11,0.0311,0.1662,0.172,FCC,4,11.7524,0.0311,86.945,22.1615,0.0435,0.0517,0.6237,0.3771,FCC,4,1.8,4.9325,0.0311,0.1662,0.0481,0.172,0.3771,0.1624,FCC,4,11.7524,4.9325,0.0311,0.1556,0.0517,0.3771,0.4203,FCC,4,7.0974,1.8,4.9325,61.865,0.0311,22.1615,0.1662,0.0481,FCC
4,8.2835,12.475,0.0356,0.1358,0.0933,FCC,4,13.7759,0.0356,57.25,19.345,0.047,0.0617,0.5477,0.3105,FCC,4,1.75,4.75,0.0356,0.1358,0.0944,0.0933,0.3105,0.1672,FCC,4,13.7759,4.75,0.0356,0.1908,0.0617,0.3105,0.3246,FCC,4,27.4314,1.75,4.75,72.35,0.0356,19.345,0.1358,0.0944,FCC
4,8.232,12.4,0.0347,0.1352,0.0929,FCC,4,13.6225,0.0347,55.3,19.2855,0.0463,0.06,0.5206,0.3103,FCC,4,1.75,4.7175,0.0347,0.1352,0.0939,0.0929,0.3103,0.1683,FCC,4,13.6225,4.7175,0.0347,0.1909,0.06,0.3103,0.3244,FCC,4,17.3395,1.75,4.7175,72.265,0.0347,19.2855,0.1352,0.0939,FCC
3,8.517,13.105,0.029,0.1206,0.0934,FCC,3,13.1587,0.029,70.805,20.704,0.0416,0.059,0.6253,0.3302,FCC,3,1.8,4.865,0.029,0.1206,0.0865,0.0934,0.3302,0.156,FCC,3,13.1587,4.865,0.029,0.1667,0.059,0.3302,0.3476,FCC,3,464.6947,1.8,4.865,66.76,0.029,20.704,0.1206,0.0865,FCC
3,8.467,13.2,0.0302,0.1242,0.1021,FCC,3,13.6058,0.0302,69.55,20.77,0.0412,0.0589,0.6049,0.3395,FCC,3,1.75,4.8075,0.0302,0.1242,0.0879,0.1021,0.3395,0.1559,FCC,3,13.6058,4.8075,0.0302,0.1734,0.0589,0.3395,0.3528,FCC,3,13.0464,1.75,4.8075,64.88,0.0302,20.77,0.1242,0.0879,FCC
1,8.4465,12.375,0.0364,0.1416,0.0842,FCC,1,12.6995,0.0364,69.99,22.834,0.0535,0.0591,0.65,0.3577,FCC,1,1.75,4.89,0.0364,0.1416,0.0971,0.0842,0.3577,0.1944,FCC,1,12.6995,4.89,0.0364,0.1943,0.0591,0.3577,0.4005,FCC,1,9.5213,1.75,4.89,71.855,0.0364,22.834,0.1416,0.0971,FCC
3,8.6165,13.28,0.0271,0.117,0.0935,FCC,3,12.152,0.0271,78.14,21.37,0.0413,0.0541,0.6648,0.3481,FCC,3,1.8,4.9225,0.0271,0.117,0.0825,0.0935,0.3481,0.1558,FCC,3,12.152,4.9225,0.0271,0.1599,0.0541,0.3481,0.3684,FCC,3,46.4995,1.8,4.9225,64.79,0.0271,21.37,0.117,0.0825,FCC
4,8.0825,15.38,0.0317,0.118,0.1685,FCC,4,13.0871,0.0317,164.195,9.5895,0.0848,0.0836,0.795,0.2011,FCC,4,1.85,4.55,0.0317,0.118,0.0786,0.1685,0.2011,0.1592,FCC,4,13.0871,4.55,0.0317,0.1747,0.0836,0.2011,0.2424,FCC,4,118.9401,1.85,4.55,76.965,0.0317,9.5895,0.118,0.0786,FCC
3,8.3255,13.23,0.0252,0.0959,0.0935,FCC,3,12.6995,0.0252,76,19.0145,0.0466,0.0632,0.6186,0.3056,FCC,3,1.85,4.7175,0.0252,0.0959,0.0696,0.0935,0.3056,0.1767,FCC,3,12.6995,4.7175,0.0252,0.1412,0.0632,0.3056,0.3534,FCC,3,13.8218,1.85,4.7175,69.535,0.0252,19.0145,0.0959,0.0696,FCC
3,8.241,13.045,0.028,0.1114,0.0988,FCC,3,12.6995,0.028,75.7,21.054,0.0504,0.0565,0.615,0.3411,FCC,3,1.75,4.66,0.028,0.1114,0.0746,0.0988,0.3411,0.1943,FCC,3,12.6995,4.66,0.028,0.1632,0.0565,0.3411,0.3831,FCC,3,6.26,1.75,4.66,69.305,0.028,21.054,0.1114,0.0746,FCC
1,8.152,12.35,0.0259,0.1098,0.0847,FCC,1,12.6995,0.0259,74.05,19.746,0.0538,0.0614,0.5888,0.3277,FCC,1,1.8,4.6775,0.0259,0.1098,0.0774,0.0847,0.3277,0.2108,FCC,1,12.6995,4.6775,0.0259,0.1575,0.0614,0.3277,0.3833,FCC,1,57.3412,1.8,4.6775,74.46,0.0259,19.746,0.1098,0.0774,FCC
4,10.097,10.31,0.1078,0.5117,0.2708,IM,4,13.7759,0.1078,59.845,31.5025,0.1622,0.0905,0.4213,0.5982,IM,4,1.75,4.5175,0.1078,0.5117,0.305,0.2708,0.5982,0.204,IM,4,13.7759,4.5175,0.1078,0.3216,0.0905,0.5982,0.506,IM,4,2.152,1.75,4.5175,61.425,0.1078,31.5025,0.5117,0.305,IM
2,8.2535,9.505,0.0972,0.4587,0.2649,IM,2,13.6346,0.0972,60.45,36.073,0.1639,0.0786,0.4591,0.6942,IM,2,1.7,4.5075,0.0972,0.4587,0.332,0.2649,0.6942,0.2353,IM,2,13.6346,4.5075,0.0972,0.3463,0.0786,0.6942,0.6065,IM,2,1.6065,1.7,4.5075,59.61,0.0972,36.073,0.4587,0.332,IM
3,8.307,13.125,0.0325,0.1714,0.1999,FCC,3,12.152,0.0325,77.97,20.955,0.0533,0.0562,0.5795,0.3503,FCC,3,1.75,4.6425,0.0325,0.1714,0.068,0.1999,0.3503,0.1828,FCC,3,12.152,4.6425,0.0325,0.1734,0.0562,0.3503,0.4062,FCC,3,17.2885,1.75,4.6425,63.495,0.0325,20.955,0.1714,0.068,FCC
1,7.91,13.74,0.0325,0.1416,0.1457,FCC,1,13.8809,0.0325,130.335,15.696,0.0807,0.0816,0.7595,0.2958,FCC,1,1.9,4.6165,0.0325,0.1416,0.1265,0.1457,0.2958,0.2063,FCC,1,13.8809,4.6165,0.0325,0.1927,0.0816,0.2958,0.3403,FCC,1,3.7634,1.9,4.6165,75.365,0.0325,15.696,0.1416,0.1265,FCC
2,8.4185,10.07,0.082,0.3778,0.2444,IM,2,13.4171,0.082,59.845,33.52,0.1435,0.0778,0.3906,0.5842,IM,2,1.85,4.595,0.082,0.3778,0.3173,0.2444,0.5842,0.2265,IM,2,13.4171,4.595,0.082,0.2729,0.0778,0.5842,0.5365,IM,2,1.5284,1.85,4.595,65.6,0.082,33.52,0.3778,0.3173,IM
1,8.537,12.445,0.0388,0.1803,0.1565,FCC,1,11.7524,0.0388,78.8,22.285,0.0514,0.0597,0.5485,0.3668,FCC,1,1.9,4.9075,0.0388,0.1803,0.0838,0.1565,0.3668,0.1677,FCC,1,11.7524,4.9075,0.0388,0.1784,0.0597,0.3668,0.4227,FCC,1,2.8014,1.9,4.9075,63.705,0.0388,22.285,0.1803,0.0838,FCC
1,7.9395,13.835,0.0355,0.1382,0.1685,FCC,1,13.9646,0.0355,148.63,12.178,0.0834,0.0875,0.7916,0.2442,FCC,1,1.85,4.6025,0.0355,0.1382,0.0993,0.1685,0.2442,0.1973,FCC,1,13.9646,4.6025,0.0355,0.1957,0.0875,0.2442,0.2937,FCC,1,4.5916,1.85,4.6025,80.31,0.0355,12.178,0.1382,0.0993,FCC
4,7.437,14.98,0.0328,0.1537,0.2414,FCC,4,12.6995,0.0328,163.24,17.146,0.0808,0.0795,0.5838,0.2854,FCC,4,1.95,4.3975,0.0328,0.1537,0.1247,0.2414,0.2854,0.2181,FCC,4,12.6995,4.3975,0.0328,0.2119,0.0795,0.2854,0.3688,FCC,4,3.8776,1.95,4.3975,67.77,0.0328,17.146,0.1537,0.1247,FCC
1,7.989,13.825,0.034,0.1401,0.165,FCC,1,13.9646,0.034,128.69,14.675,0.0795,0.0863,0.7435,0.2535,FCC,1,1.95,4.6375,0.034,0.1401,0.109,0.165,0.2535,0.1838,FCC,1,13.9646,4.6375,0.034,0.1943,0.0863,0.2535,0.3195,FCC,1,3.8767,1.95,4.6375,73.55,0.034,14.675,0.1401,0.109,FCC
4,7.699,14.66,0.0286,0.1262,0.1961,FCC,4,12.3408,0.0286,167.28,18.6755,0.0815,0.0826,0.6201,0.3259,FCC,4,1.75,4.4625,0.0286,0.1262,0.096,0.1961,0.3259,0.2629,FCC,4,12.3408,4.4625,0.0286,0.1792,0.0826,0.3259,0.3614,FCC,4,6.0509,1.75,4.4625,78.635,0.0286,18.6755,0.1262,0.096,FCC
1,7.929,13.91,0.0323,0.1265,0.1677,FCC,1,13.9646,0.0323,131.2,19.144,0.081,0.0818,0.6505,0.3262,FCC,1,1.85,4.58,0.0323,0.1265,0.0979,0.1677,0.3262,0.2377,FCC,1,13.9646,4.58,0.0323,0.1773,0.0818,0.3262,0.3955,FCC,1,5.4797,1.85,4.58,73.89,0.0323,19.144,0.1265,0.0979,FCC
4,8.9595,9.26,0.0911,0.5082,0.1997,IM,4,14.0696,0.0911,60.685,35.7655,0.1709,0.084,0.4111,0.6667,IM,4,1.75,4.491,0.0911,0.5082,0.3218,0.1997,0.6667,0.1635,IM,4,14.0696,4.491,0.0911,0.3343,0.084,0.6667,0.4739,IM,4,1.8125,1.75,4.491,59.235,0.0911,35.7655,0.5082,0.3218,IM
3,8.7545,9.77,0.0913,0.4424,0.2038,IM,3,14.3809,0.0913,61.635,34.668,0.1497,0.08,0.4029,0.6073,IM,3,1.75,4.5495,0.0913,0.4424,0.2907,0.2038,0.6073,0.1913,IM,3,14.3809,4.5495,0.0913,0.3083,0.08,0.6073,0.5074,IM,3,1.8569,1.75,4.5495,62.24,0.0913,34.668,0.4424,0.2907,IM
2,8.8195,10.005,0.0872,0.4174,0.1998,IM,2,13.9813,0.0872,61.55,33.432,0.1399,0.0815,0.3905,0.581,IM,2,1.75,4.578,0.0872,0.4174,0.2678,0.1998,0.581,0.2107,IM,2,13.9813,4.578,0.0872,0.293,0.0815,0.581,0.5367,IM,2,1.8126,1.75,4.578,62.635,0.0872,33.432,0.4174,0.2678,IM
2,8.885,10.25,0.0962,0.4474,0.1999,IM,2,13.3046,0.0962,62.235,30.972,0.1493,0.0842,0.3743,0.6354,IM,2,1.8,4.5995,0.0962,0.4474,0.2825,0.1999,0.6354,0.1596,IM,2,13.3046,4.5995,0.0962,0.314,0.0842,0.6354,0.4965,IM,2,1.523,1.8,4.5995,56.48,0.0962,30.972,0.4474,0.2825,IM
1,7.5935,12.895,0.0449,0.1876,0.1252,BCC+FCC,1,12.6995,0.0449,93.15,22.96,0.0804,0.0707,0.5731,0.4519,BCC+FCC,1,1.95,4.6245,0.0449,0.1876,0.1951,0.1252,0.4519,0.1986,BCC+FCC,1,12.6995,4.6245,0.0449,0.2419,0.0707,0.4519,0.5148,BCC+FCC,1,1.9099,1.95,4.6245,56.05,0.0449,22.96,0.1876,0.1951,BCC+FCC
2,10.252,9.86,0.1021,0.5002,0.2755,IM,2,13.3809,0.1021,59.5,33.214,0.1678,0.0909,0.3187,0.6482,IM,2,1.9,4.565,0.1021,0.5002,0.3679,0.2755,0.6482,0.1844,IM,2,13.3809,4.565,0.1021,0.2931,0.0909,0.6482,0.5102,IM,2,1.7977,1.9,4.565,62.31,0.1021,33.214,0.5002,0.3679,IM
2,9.624,10.235,0.0832,0.4004,0.2774,IM,2,13.5221,0.0832,62.25,32.585,0.1418,0.0778,0.3322,0.5941,IM,2,1.9,4.615,0.0832,0.4004,0.3895,0.2774,0.5941,0.1889,IM,2,13.5221,4.615,0.0832,0.2589,0.0778,0.5941,0.49,IM,2,2.3823,1.9,4.615,65.95,0.0832,32.585,0.4004,0.3895,IM
3,9.57,9.425,0.1084,0.5472,0.203,IM,3,14.3234,0.1084,66.525,35.178,0.1724,0.1015,0.4575,0.6113,IM,3,1.75,4.5705,0.1084,0.5472,0.2733,0.203,0.6113,0.1823,IM,3,14.3234,4.5705,0.1084,0.3567,0.1015,0.6113,0.4857,IM,3,1.4377,1.75,4.5705,62.24,0.1084,35.178,0.5472,0.2733,IM
3,7.8195,9.735,0.0667,0.3509,0.1466,IM,3,14.3234,0.0667,63.7,31.2215,0.1083,0.0834,0.5284,0.569,IM,3,1.75,4.5745,0.0667,0.3509,0.3012,0.1466,0.569,0.2355,IM,3,14.3234,4.5745,0.0667,0.3353,0.0834,0.569,0.5585,IM,3,1.6582,1.75,4.5745,60.955,0.0667,31.2215,0.3509,0.3012,IM
2,10.191,8.71,0.0982,0.5788,0.2351,IM,2,14.0984,0.0982,62.3,35.472,0.1739,0.0882,0.3894,0.6196,IM,2,1.7,4.508,0.0982,0.5788,0.3226,0.2351,0.6196,0.1781,IM,2,14.0984,4.508,0.0982,0.321,0.0882,0.6196,0.4973,IM,2,1.9729,1.7,4.508,63.41,0.0982,35.472,0.5788,0.3226,IM
3,8.223,12.935,0.0327,0.146,0.0849,FCC,3,13.0871,0.0327,63.06,20.58,0.0501,0.0624,0.5216,0.3434,FCC,3,1.9,4.7765,0.0327,0.146,0.1337,0.0849,0.3434,0.1464,FCC,3,13.0871,4.7765,0.0327,0.1944,0.0624,0.3434,0.3517,FCC,3,6.0898,1.9,4.7765,61.6,0.0327,20.58,0.146,0.1337,FCC
3,8.1745,13.2,0.0339,0.1511,0.1048,FCC,3,12.47,0.0339,60.78,19.03,0.0492,0.0549,0.5085,0.3471,FCC,3,1.8,4.694,0.0339,0.1511,0.1337,0.1048,0.3471,0.1422,FCC,3,12.47,4.694,0.0339,0.2044,0.0549,0.3471,0.3554,FCC,3,67.3862,1.8,4.694,57.925,0.0339,19.03,0.1511,0.1337,FCC
4,8.472,13.19,0.0285,0.1412,0.0691,FCC,4,11.0757,0.0285,84.875,21.124,0.0511,0.0542,0.6088,0.365,FCC,4,1.95,4.949,0.0285,0.1412,0.1306,0.0691,0.365,0.1381,FCC,4,11.0757,4.949,0.0285,0.1826,0.0542,0.365,0.3696,FCC,4,2.9085,1.95,4.949,59.54,0.0285,21.124,0.1412,0.1306,FCC
1,7.8015,13.195,0.0398,0.1887,0.1072,BCC+FCC,1,13.3763,0.0398,79.75,22.42,0.0733,0.0658,0.6676,0.3953,BCC+FCC,1,1.9,4.6595,0.0398,0.1887,0.1886,0.1072,0.3953,0.1665,BCC+FCC,1,13.3763,4.6595,0.0398,0.2466,0.0658,0.3953,0.3969,BCC+FCC,1,2.9419,1.9,4.6595,59.07,0.0398,22.42,0.1887,0.1886,BCC+FCC
1,7.985,14.185,0.048,0.1977,0.1366,BCC+FCC,1,14.2397,0.048,115.48,20.94,0.083,0.0752,0.8127,0.4066,BCC+FCC,1,1.85,4.737,0.048,0.1977,0.1931,0.1366,0.4066,0.1668,BCC+FCC,1,14.2397,4.737,0.048,0.2579,0.0752,0.4066,0.4314,BCC+FCC,1,2.5468,1.85,4.737,55.3,0.048,20.94,0.1977,0.1931,BCC+FCC
