Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Pm,ΔH,ΔS,Ω,δ-r,VEC,n,e/n,Tm,ρ,r,χ,m,e/a,Ec,EWF,ABE,SHA,SLHF,α,HD,YM,B,G,υ,G/B,ad-VEC,ad-n,ad-e/n,ad-Tm,ad-ρ,ad-r,ad-χ,ad-m,ad-e/a,ad-Ec,ad-EWF,ad-ABE,ad-SHA,ad-SLHF,ad-α,ad-HD,ad-YM,ad-B,ad-G,ad-υ,ad-G/B,δ-VEC,δ-n,δ-e/n,δ-Tm,δ-ρ,δ-χ,δ-m,δ-e/a,δ-Ec,δ-EWF,δ-ABE,δ-SHA,δ-SLHF,δ-α,δ-HD,δ-YM,δ-B,δ-G,δ-υ,δ-G/B
6.975933031,0,23.26473666,0,34.87966516,11.6149285,0,0,0,0,0,0,23.26473666,0,0,BCC+FCC,3,-5.219,12.3189,4.1496,0.0469,7.1856,24.6275,0.2882,1758.0248,7.3824,128.2185,1.7193,53.0559,1.8371,3.8782,4.4671,51.9762,7.6052,2.2684,13.7978,198.1775,212.6819,150.9916,84.9121,0.2646,0.5631,1.2219,1.9142,0.0296,233.298,0.7428,5.2414,0.1216,4.1309,0.3895,0.514,0.1969,9.053,1.3406,0.3616,5.0445,140.4364,30.8575,22.5614,13.7671,0.0368,0.1042,0.229,0.1379,0.1236,0.1828,0.1866,0.0754,0.1397,0.2859,0.1492,0.0666,0.1984,0.2414,0.207,0.4353,0.8612,0.2357,0.1825,0.2458,0.151,0.2003
11.1,0,22.23333333,0,33.33333333,11.1,0,0,0,0,0,0,22.23333333,0,0,BCC,3,-6.8661,12.6604,3.1742,0.0515,7,24.112,0.2857,1721.4487,7.1748,128.8813,1.7144,51.8999,1.8887,3.8566,4.4588,51.166,7.3474,2.2157,14.2323,190.0567,206.3563,147.8133,82.4422,0.2678,0.5545,1.3327,2.5167,0.0306,265.0578,0.9934,5.8928,0.1205,5.5318,0.3952,0.52,0.1992,9.7319,1.5677,0.3807,5.4002,137.8215,35.398,25.7989,14.4232,0.038,0.1072,0.2607,0.1697,0.1287,0.2075,0.2308,0.0751,0.1737,0.3,0.1489,0.0658,0.2103,0.2936,0.2347,0.4363,0.9,0.2769,0.2078,0.2839,0.1558,0.2113
20,0,20,0,20,20,20,0,0,0,0,0,0,0,0,IM,3,-10.125,13.381,2.5237,0.0594,6.6,26.6,0.2577,1909.6,7.382,130.61,1.834,57.8932,1.8,4.606,4.606,56.46,7.138,2.344,12,110,217.8,170.92,86.42,0.2876,0.5,1.92,6.72,0.0598,502.72,1.9496,7.284,0.1608,15.5426,0.64,0.8856,0.2176,9.768,2.1392,0.5712,5.16,64,68.96,42.984,26.144,0.031,0.088,0.3534,0.3491,0.2817,0.3347,0.3462,0.107,0.3818,0.4157,0.2526,0.0633,0.2218,0.3856,0.2945,0.5497,0.6736,0.4019,0.3469,0.3833,0.1454,0.2346
20.83333333,0,20.83333333,0,20.83333333,20.83333333,16.66666667,0,0,0,0,0,0,0,0,IM,3,-10.5221,13.3508,2.3708,0.06,6.625,25.9583,0.2625,1868.5,7.2633,130.3746,1.8204,56.3075,1.8333,4.5137,4.6062,55.8958,7.0533,2.3175,12.2875,105,213.1667,167,84.8667,0.2872,0.5012,1.9792,6.2153,0.0583,472.2917,1.9319,7.2932,0.1545,14.2081,0.625,0.7687,0.2266,9.7049,2.1931,0.5729,5.1354,60.4167,66.0417,39.875,25.2917,0.0322,0.0911,0.3588,0.3436,0.2671,0.3313,0.3497,0.1035,0.3751,0.4066,0.2425,0.0646,0.223,0.3937,0.2985,0.5352,0.6797,0.4048,0.3428,0.3877,0.1485,0.2385
7.692307692,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,0,15.38461538,0,0,0,0,0,0,0,IM,3,-10.8749,16.0056,2.5479,0.0652,7.6154,25,0.2961,1731.1538,7.3246,129.8854,1.7731,53.9032,1.7692,4.1915,4.6569,54.0077,6.5777,2.1092,12.8923,103.9231,181.5385,154.3308,62.2769,0.3275,0.3977,2.3195,3.0769,0.0594,238.5799,1.622,7.0483,0.1316,6.5859,0.4734,0.3673,0.2573,8.0828,1.9382,0.4099,3.2237,60.0473,53.1834,28.4852,28.4213,0.055,0.1437,0.3476,0.166,0.2275,0.191,0.2752,0.0797,0.1703,0.3254,0.1093,0.0646,0.1752,0.3337,0.2389,0.3416,0.7045,0.3391,0.2229,0.5001,0.2015,0.4378
8.771929825,17.54385965,17.54385965,17.54385965,17.54385965,17.54385965,0,3.50877193,0,0,0,0,0,0,0,FCC,3,-4.0125,15.445,6.5502,0.0492,8.1228,25.4211,0.3121,1701.7018,7.7211,127.6026,1.8058,54.7504,1.7368,4.0991,4.7028,55.3842,6.7668,2.1751,13.2702,110.0877,190.7368,159.7246,67.7474,0.3165,0.4254,1.976,2.9178,0.0468,255.4571,1.2933,4.1019,0.1042,6.3212,0.5171,0.3381,0.2612,7.4903,1.9448,0.3982,3.2121,64.149,47.7378,25.0619,26.6519,0.0511,0.1346,0.299,0.1679,0.1779,0.2016,0.2373,0.0658,0.1735,0.3499,0.1006,0.0624,0.1681,0.3371,0.2319,0.3449,0.6921,0.3161,0.2089,0.4336,0.1994,0.3955
8.474576271,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,0,6.779661017,0,0,0,0,0,0,0,FCC,3,-6.1086,15.7619,4.4118,0.0548,7.9831,25.3051,0.3077,1709.8136,7.6119,128.2314,1.7968,54.5171,1.7458,4.1246,4.6902,55.0051,6.7147,2.1569,13.1661,108.3898,188.2034,158.239,66.2407,0.3196,0.4178,2.0569,2.9762,0.0497,250.9221,1.3975,4.9616,0.1128,6.4233,0.5056,0.3479,0.2609,7.6219,1.9495,0.4031,3.2267,63.1255,49.5547,26.0827,27.2807,0.0524,0.1378,0.3133,0.1675,0.1932,0.1988,0.2487,0.0703,0.1728,0.3433,0.1036,0.0631,0.1704,0.3365,0.2342,0.3443,0.6959,0.3229,0.2132,0.4524,0.2006,0.4077
8.196721311,16.39344262,16.39344262,16.39344262,16.39344262,16.39344262,0,9.836065574,0,0,0,0,0,0,0,BCC+FCC,3,-7.9257,15.9242,3.4506,0.0591,7.8525,25.1967,0.3036,1717.3934,7.5098,128.8189,1.7884,54.299,1.7541,4.1484,4.6784,54.6508,6.6661,2.14,13.0689,106.8033,185.8361,156.8508,64.8328,0.3224,0.4107,2.1607,3.0207,0.0535,246.423,1.4855,5.7621,0.1202,6.4986,0.4945,0.356,0.2601,7.7694,1.9494,0.4066,3.2325,62.0962,51.0347,27.0481,27.771,0.0535,0.1403,0.326,0.1671,0.2062,0.1962,0.2587,0.074,0.172,0.337,0.106,0.0637,0.1723,0.3357,0.2361,0.3435,0.6993,0.329,0.217,0.4697,0.2013,0.4187
7.936507937,15.87301587,15.87301587,15.87301587,15.87301587,15.87301587,0,12.6984127,0,0,0,0,0,0,0,IM,3,-9.5034,15.995,2.9025,0.0625,7.7302,25.0952,0.2997,1724.4921,7.4143,129.369,1.7805,54.0949,1.7619,4.1706,4.6673,54.319,6.6205,2.1241,12.9778,105.3175,183.619,155.5508,63.5143,0.325,0.404,2.2474,3.0537,0.0567,241.9803,1.5596,6.4525,0.1264,6.5516,0.4837,0.3624,0.2589,7.9441,1.9454,0.4088,3.231,61.0683,52.2298,27.8403,28.1451,0.0543,0.1423,0.3373,0.1666,0.2176,0.1936,0.2674,0.0771,0.1711,0.331,0.1079,0.0642,0.1739,0.3347,0.2377,0.3426,0.7021,0.3344,0.2202,0.4855,0.2016,0.4287
7.470440702,14.92296668,14.92296668,14.92296668,14.92296668,14.92296668,0,17.9147259,0,0,0,0,0,0,0,IM,3,-12.074,15.9728,2.2984,0.0674,7.5068,24.9092,0.2927,1737.3604,7.2397,130.3732,1.7661,53.7202,1.7762,4.2112,4.6471,53.7125,6.5369,2.0951,12.8127,102.601,179.5677,153.1743,61.1079,0.3299,0.3918,2.3795,3.093,0.0617,236.1959,1.6747,7.5647,0.136,6.6067,0.4634,0.3711,0.2563,8.1928,1.9287,0.4103,3.212,59.0346,53.9403,29.0111,28.6152,0.0554,0.1447,0.3569,0.1655,0.2362,0.1887,0.2823,0.082,0.1694,0.32,0.1104,0.0649,0.1763,0.3326,0.24,0.3405,0.7067,0.3434,0.2253,0.5136,0.2012,0.446
7.245788512,14.49157702,14.49157702,14.49157702,14.49157702,14.49157702,0,20.29632636,0,0,0,0,0,0,0,IM,3,-13.1096,15.9087,2.1156,0.0692,7.4055,24.8259,0.2895,1743.3349,7.1607,130.8295,1.7595,53.5528,1.7826,4.2298,4.6379,53.4384,6.4995,2.082,12.736,101.3735,177.7341,152.1,60.0144,0.3321,0.3862,2.4282,3.1002,0.0636,233.557,1.7264,8.0073,0.1396,6.6098,0.4537,0.3737,0.2568,8.2737,1.9164,0.4098,3.1951,58.0397,54.5067,29.4179,28.7388,0.0557,0.1453,0.3652,0.1647,0.244,0.1863,0.2884,0.0839,0.1684,0.3149,0.1112,0.0651,0.1771,0.3313,0.2408,0.3392,0.7083,0.347,0.2273,0.526,0.2006,0.4536
7.031778229,14.08609421,14.08609421,14.08609421,14.08609421,14.08609421,0,22.53775073,0,0,0,0,0,0,0,IM,3,-14.007,15.8209,1.9755,0.0707,7.3103,24.7478,0.2864,1748.9793,7.0864,131.2585,1.7534,53.3961,1.7886,4.2473,4.6293,53.1811,6.4643,2.0697,12.6636,100.2209,176.0119,151.0912,58.9865,0.3342,0.381,2.4675,3.1014,0.0653,230.8134,1.7827,8.3876,0.1427,6.6015,0.4443,0.3754,0.2569,8.3321,1.9024,0.4088,3.1747,57.0651,54.9223,29.7316,28.8034,0.0559,0.1457,0.3727,0.1639,0.2509,0.1839,0.2939,0.0856,0.1674,0.31,0.1118,0.0652,0.1777,0.3299,0.2413,0.3378,0.7096,0.3503,0.229,0.5375,0.1999,0.4605
6.850665352,13.7013307,13.7013307,13.7013307,13.7013307,13.7013307,0,24.64268112,0,0,0,0,0,0,0,IM,3,-14.7924,15.7176,1.8638,0.0719,7.2198,24.6718,0.2836,1754.1138,7.0156,131.665,1.7476,53.2428,1.7945,4.2636,4.6212,52.9346,6.4302,2.0579,12.5977,99.1173,174.3677,150.1259,58.0123,0.3361,0.3761,2.4993,3.1001,0.0666,228.2052,1.8311,8.7154,0.1452,6.5892,0.4354,0.3765,0.2566,8.3747,1.8878,0.4073,3.1535,56.1112,55.2244,29.9775,28.8175,0.056,0.1457,0.3796,0.1633,0.257,0.1818,0.2989,0.087,0.1665,0.3054,0.1123,0.0653,0.1783,0.3287,0.2418,0.3366,0.7107,0.3532,0.2306,0.5483,0.1991,0.4667
6.666666667,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,0,26.66666667,0,0,0,0,0,0,0,IM,3,-15.4816,15.5994,1.7725,0.0729,7.1333,24.6,0.2809,1759.1333,6.948,132.054,1.742,53.0984,1.8,4.2793,4.6133,52.7,6.398,2.0467,12.5333,98.0667,172.8,149.2067,57.08,0.338,0.3713,2.5244,3.0933,0.0677,225.4222,1.872,9,0.1472,6.5662,0.4267,0.3769,0.256,8.4,1.8715,0.4053,3.1289,55.1644,55.4133,30.1529,28.7893,0.0563,0.1456,0.386,0.1625,0.2626,0.1797,0.3034,0.0882,0.1655,0.3009,0.1126,0.0653,0.1787,0.3273,0.2421,0.3351,0.7115,0.3558,0.2318,0.5584,0.1982,0.4725
8.771929825,17.54385965,17.54385965,17.54385965,17.54385965,17.54385965,0,0,0,0,0,3.50877193,0,0,0,FCC,3,-2.5241,15.445,10.4647,0.0414,8.1579,25.4561,0.3134,1710.193,7.7779,127.0921,1.8089,54.8583,1.7368,4.1153,4.7018,55.9947,6.8521,2.1916,13.2035,112.9298,191.1579,161.1702,68.6807,0.3148,0.4296,1.9391,2.8686,0.0455,259.9261,1.2135,3.3854,0.0997,6.1697,0.5171,0.352,0.2619,7.241,1.8818,0.3849,3.2939,64.1243,47.1468,23.5402,25.6694,0.0492,0.1302,0.2912,0.1667,0.1688,0.2057,0.2257,0.0623,0.172,0.3499,0.109,0.0627,0.163,0.3309,0.2255,0.3511,0.671,0.3128,0.2005,0.4128,0.1946,0.3817
8.474576271,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,0,0,0,0,0,6.779661017,0,0,0,BCC+FCC,3,-3.3303,15.7619,8.17,0.0411,8.0508,25.3729,0.3101,1726.2203,7.7217,127.2449,1.8029,54.7256,1.7458,4.1558,4.6881,56.1847,6.8795,2.1888,13.0373,113.8814,189.0169,161.0322,68.0441,0.3162,0.4259,1.9822,2.8842,0.0472,259.2646,1.2485,3.4779,0.1046,6.1406,0.5056,0.3744,0.2623,7.1566,1.8319,0.3737,3.3795,63.0796,48.4516,22.8825,25.4467,0.049,0.1296,0.2985,0.1653,0.1768,0.2063,0.2268,0.064,0.17,0.3433,0.1182,0.0637,0.1607,0.3246,0.222,0.356,0.6555,0.3168,0.1973,0.4126,0.1919,0.3813
8.196721311,16.39344262,16.39344262,16.39344262,16.39344262,16.39344262,0,0,0,0,0,9.836065574,0,0,0,IM,3,-4.0271,15.9242,6.8851,0.0409,7.9508,25.2951,0.3071,1741.1967,7.6692,127.3877,1.7972,54.6015,1.7541,4.1936,4.6754,56.3623,6.9051,2.1862,12.882,114.7705,187.0164,160.9033,67.4492,0.3175,0.4225,2.0317,2.8917,0.0489,262.4563,1.2765,3.5511,0.1086,6.102,0.4945,0.3931,0.262,7.0675,1.7845,0.3631,3.4469,62.0317,49.4867,22.2591,25.1975,0.0487,0.1287,0.3051,0.1639,0.1836,0.2065,0.2276,0.0654,0.168,0.337,0.1252,0.0645,0.1584,0.3187,0.2187,0.3604,0.6411,0.3202,0.1942,0.4121,0.1893,0.3807
7.936507937,15.87301587,15.87301587,15.87301587,15.87301587,15.87301587,0,0,0,0,0,12.6984127,0,0,0,IM,3,-4.6301,15.995,6.0635,0.0406,7.8571,25.2222,0.3042,1755.2222,7.62,127.5214,1.7919,54.4853,1.7619,4.229,4.6635,56.5286,6.929,2.1838,12.7365,115.6032,185.1429,160.7825,66.8921,0.3187,0.4192,2.0862,2.8924,0.0509,265.2557,1.2984,3.6082,0.1119,6.0558,0.4837,0.4088,0.2613,6.9751,1.7392,0.3531,3.4991,60.9877,50.2948,21.6674,24.9282,0.0483,0.1277,0.3108,0.1625,0.1896,0.2064,0.2282,0.0666,0.1661,0.331,0.1306,0.0652,0.1563,0.3131,0.2155,0.3641,0.6276,0.3231,0.1913,0.4115,0.1867,0.38
7.692307692,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,0,0,0,0,0,15.38461538,0,0,0,IM,3,-5.1523,16.0056,5.4935,0.0403,7.7692,25.1538,0.3016,1768.3846,7.5738,127.6469,1.7869,54.3763,1.7692,4.2623,4.6523,56.6846,6.9515,2.1815,12.6,116.3846,183.3846,160.6692,66.3692,0.3198,0.4162,2.1302,2.8876,0.0527,267.3373,1.3153,3.6516,0.1146,6.0036,0.4734,0.4218,0.2601,6.8805,1.6961,0.3437,3.5385,59.9527,50.9112,21.1053,24.6438,0.0479,0.1266,0.3159,0.1612,0.1947,0.2059,0.2286,0.0676,0.1642,0.3254,0.1349,0.0658,0.1542,0.3078,0.2125,0.3674,0.6148,0.3257,0.1885,0.4107,0.1843,0.3791
7.470440702,14.92296668,14.92296668,14.92296668,14.92296668,14.92296668,0,0,0,0,0,17.9147259,0,0,0,BCC,3,-5.6094,15.9728,5.0706,0.04,7.686,25.0883,0.299,1780.7141,7.5299,127.7666,1.7822,54.2711,1.7762,4.2936,4.6417,56.8296,6.9723,2.1793,12.4723,117.112,181.7175,160.5552,65.8732,0.3209,0.4133,2.1657,2.8792,0.0541,272.3466,1.3282,3.6849,0.1167,5.9491,0.4634,0.4367,0.2611,6.7863,1.6554,0.3349,3.5676,58.9317,51.3738,20.5742,24.3484,0.0474,0.1254,0.3205,0.1599,0.1993,0.2053,0.2289,0.0684,0.1625,0.32,0.1383,0.0662,0.1523,0.3028,0.2096,0.3704,0.6029,0.3279,0.1859,0.4098,0.1819,0.378
7.245788512,14.49157702,14.49157702,14.49157702,14.49157702,14.49157702,0,0,0,0,0,20.29632636,0,0,0,BCC,3,-5.9982,15.9087,4.754,0.0397,7.6085,25.0288,0.2967,1792.452,7.4895,127.8764,1.7778,54.177,1.7826,4.3231,4.6319,56.9699,6.9927,2.1774,12.3504,117.8135,180.1697,160.462,65.4132,0.3219,0.4106,2.1929,2.8649,0.0553,276.2332,1.3368,3.7278,0.1185,5.8862,0.4537,0.4539,0.2621,6.6878,1.6155,0.3269,3.5863,57.922,51.6831,20.0604,24.0445,0.0469,0.1241,0.3244,0.1585,0.2032,0.2045,0.2289,0.0691,0.1607,0.3149,0.141,0.0665,0.1503,0.2979,0.2068,0.3728,0.5915,0.3296,0.1833,0.4087,0.1796,0.3769
7.031778229,14.08609421,14.08609421,14.08609421,14.08609421,14.08609421,0,0,0,0,0,22.53775073,0,0,0,BCC,3,-6.3326,15.8209,4.5058,0.0394,7.5357,24.9732,0.2945,1803.5206,7.4515,127.9793,1.7737,54.0891,1.7886,4.351,4.6226,57.1026,7.012,2.1756,12.2353,118.4764,178.7165,160.3767,64.9815,0.3229,0.408,2.2135,2.8474,0.0562,279.2218,1.3421,3.7684,0.1198,5.8205,0.4443,0.4684,0.2626,6.5889,1.5773,0.3192,3.5968,56.9317,51.8746,19.5712,23.7366,0.0464,0.1228,0.3279,0.1571,0.2067,0.2035,0.2288,0.0696,0.1589,0.31,0.1431,0.0668,0.1484,0.2932,0.204,0.3749,0.5807,0.3311,0.1807,0.4075,0.1774,0.3757
6.850665352,13.7013307,13.7013307,13.7013307,13.7013307,13.7013307,0,0,0,0,0,24.64268112,0,0,0,BCC,3,-6.629,15.7176,4.3005,0.0391,7.4662,24.9182,0.2924,1813.7491,7.4148,128.0794,1.7698,54.0005,1.7945,4.3769,4.6138,57.2224,7.0291,2.1737,12.1295,119.0779,177.3248,160.2787,64.5673,0.3238,0.4056,2.2292,2.8299,0.057,282.3491,1.3457,3.8027,0.1208,5.7586,0.4354,0.4807,0.2627,6.4961,1.5424,0.3121,3.6025,55.9761,51.9831,19.1172,23.4288,0.0459,0.1214,0.3311,0.1559,0.2098,0.2025,0.2287,0.0701,0.1573,0.3054,0.1448,0.067,0.1466,0.289,0.2015,0.3768,0.5708,0.3324,0.1785,0.4063,0.1753,0.3744
6.666666667,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,0,0,0,0,0,26.66666667,0,0,0,BCC,3,-6.885,15.5994,4.1319,0.0388,7.4,24.8667,0.2903,1823.6667,7.38,128.174,1.766,53.9184,1.8,4.402,4.6053,57.34,7.046,2.172,12.0267,119.6667,176,160.1933,64.1733,0.3247,0.4033,2.24,2.8089,0.0576,286.6667,1.3467,3.8267,0.1216,5.6916,0.4267,0.4944,0.2624,6.4,1.5077,0.3051,3.6018,55.0222,52,18.672,23.1147,0.0453,0.12,0.3339,0.1546,0.2125,0.2013,0.2285,0.0705,0.1557,0.3009,0.1461,0.0671,0.1449,0.2848,0.199,0.3784,0.5611,0.3335,0.1762,0.4049,0.1732,0.373
16.66666667,16.66666667,0,16.66666667,16.66666667,16.66666667,0,16.66666667,0,0,0,0,0,0,0,BCC+FCC,3,-16.1633,14.8968,1.4653,0.0697,7.5,24.1667,0.2983,1589.8333,6.9617,131.8217,1.7783,51.9777,2,4.14,4.6517,52.1833,5.8383,1.895,14.9,98.8333,156,147.25,50.8167,0.3478,0.3417,2.6667,4.4444,0.0614,296.2222,2.2411,8.5589,0.1356,9.7021,0.3333,0.4667,0.2822,10.3167,2.1583,0.3567,3.5,68.4444,50.6667,36.2833,21.0222,0.0384,0.095,0.3981,0.2259,0.2349,0.2161,0.3533,0.0829,0.2335,0.2887,0.1271,0.0699,0.2167,0.4156,0.2467,0.2931,0.81,0.3456,0.2798,0.464,0.1289,0.3265
16.66666667,16.66666667,0,16.66666667,16.66666667,16.66666667,0,0,0,0,0,0,0,0,16.66666667,IM,3,-21.6712,14.8968,1.1143,0.0998,7.5,27.1667,0.2847,1621,7.2967,134.1717,1.7433,59.2038,2,4.3733,4.605,52.0333,5.6233,1.85,14.1667,113.8333,148,146.7,50.2,0.3498,0.3367,2.6667,5.1667,0.0795,317,1.7944,11.6922,0.1822,12.1208,0.3333,0.6533,0.3283,10.4667,2.3733,0.4167,3.9889,70.5,58.6667,36.8333,21.4333,0.0411,0.1011,0.3981,0.2894,0.3335,0.2347,0.3053,0.121,0.3155,0.2887,0.2146,0.0832,0.2195,0.4492,0.2711,0.3778,0.701,0.4202,0.2838,0.4846,0.136,0.3513
14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,0,0,0,0,0,14.28571429,0,0,0,BCC+FCC,3,-7.7226,16.1784,3.5797,0.0495,7.4286,24.2857,0.2965,1708.7143,7.2257,128.7557,1.7743,52.4196,1.8571,4.2,4.6257,55.0429,6.5829,2.1029,13.3857,109.1429,175.2857,154.8571,63.7143,0.321,0.4129,2.3673,3.6735,0.0547,321.8367,1.6192,4.931,0.1208,7.8111,0.4898,0.4629,0.2637,8.2653,2.1016,0.3882,3.9837,61.8776,56.5306,26.4898,25.1592,0.0454,0.1204,0.3587,0.2061,0.2005,0.2409,0.289,0.0704,0.2123,0.344,0.1424,0.067,0.187,0.3727,0.2516,0.3948,0.6756,0.3682,0.232,0.4388,0.1774,0.3693
0,25,0,25,25,25,0,0,0,0,0,0,0,0,0,FCC,3,5.0796,11.5256,3.7807,0.0114,9.5,27.5,0.3443,1666.25,8.6425,125.4025,1.88,59.2543,1.75,4.15,4.825,58.8,7.0025,2.1625,13.9,129.5,187.5,172.075,63.1,0.3362,0.37,1,1,0.0239,154.125,0.3812,1.1988,0.025,2.1459,0.375,0.33,0.25,5.6,1.4912,0.2275,1.4,72,28.75,19.875,19.25,0.0393,0.1,0.1177,0.0407,0.0775,0.1083,0.0511,0.0164,0.0466,0.2474,0.0929,0.0541,0.1163,0.2589,0.1257,0.1278,0.6244,0.1784,0.1337,0.3077,0.133,0.304
0,20,0,20,20,20,0,0,0,0,0,0,20,0,0,FCC,3,1.7872,13.381,12.2549,0.0318,9,27,0.3315,1636.8,8.408,127.322,1.814,58.391,1.8,3.904,4.68,54.64,6.93,2.126,15.46,203.6,189.6,162.46,66.08,0.317,0.422,1.2,1.2,0.0301,158.64,0.5864,3.2624,0.1056,2.3996,0.32,0.5592,0.316,9.432,1.28,0.2112,2.992,138.32,23.84,25.288,17.784,0.0468,0.1216,0.1571,0.0524,0.1059,0.1049,0.0729,0.0743,0.0516,0.2222,0.1539,0.0795,0.189,0.2349,0.1194,0.2265,0.8099,0.1594,0.1734,0.2778,0.1751,0.3429
16.66666667,0,16.66666667,16.66666667,16.66666667,16.66666667,0,16.66666667,0,0,0,0,0,0,0,IM,2,-13.3192,14.8968,1.8549,0.0699,7,23.6667,0.2845,1658.5,6.6867,131.79,1.7417,50.8215,1.8333,4.0917,4.5683,50.7,5.9617,2.05,13.6333,71.6667,167.6667,140.5333,63.1667,0.3153,0.4283,2.6667,4.1111,0.0636,342,2.0578,8.58,0.1383,8.9313,0.5556,0.4344,0.2211,8.8333,2.2817,0.5033,4.3444,32.2222,62.3333,29.5667,29.9,0.0473,0.125,0.4206,0.2245,0.2462,0.2457,0.3474,0.0832,0.2311,0.3748,0.1257,0.0628,0.2019,0.4266,0.2909,0.4009,0.5791,0.4143,0.2485,0.5157,0.1896,0.3724
22.49718785,0,0,20,15.0056243,20,0,22.49718785,0,0,0,0,0,0,0,FCC,3,-19.6673,13.2991,1.0383,0.0715,6.9753,23.1755,0.2863,1535.521,6.3722,134.1918,1.7453,49.6666,2.025,4.082,4.5723,48.8936,5.1633,1.843,15.3747,62.3813,139.5066,133.3289,50.1406,0.3404,0.3598,3.1273,5.1073,0.072,342.109,2.4947,9.4202,0.1532,11.0165,0.4387,0.5482,0.2622,9.4256,1.9751,0.4347,4.231,27.3429,45.6534,32.152,22.6351,0.0317,0.0798,0.4706,0.2598,0.2695,0.2469,0.4083,0.0904,0.2679,0.3217,0.1433,0.0696,0.2279,0.4641,0.2835,0.3211,0.6591,0.3744,0.2822,0.5,0.1184,0.2782
20,0,0,20,20,20,0,20,0,0,0,0,0,0,0,FCC,3,-17.2758,13.381,1.2038,0.0715,7.2,23.6,0.2913,1554.2,6.586,133.166,1.758,50.5866,2,4.09,4.582,49.88,5.43,1.884,15.12,68,145.4,136.78,52.9,0.3364,0.37,2.96,4.88,0.068,326.96,2.3888,9.1952,0.1464,10.5297,0.4,0.52,0.2544,9.616,2.1,0.4192,4.024,32.8,48.08,31.344,23.56,0.0317,0.08,0.4427,0.2465,0.2568,0.2356,0.3845,0.0873,0.2541,0.3162,0.1377,0.0682,0.2211,0.4535,0.2714,0.3143,0.6554,0.3649,0.2715,0.4786,0.1199,0.2719
25,0,0,25,0,25,0,25,0,0,0,0,0,0,0,FCC,3,-23.3293,11.5256,0.7361,0.0691,7,23,0.2873,1490,6.2625,135.4275,1.74,49.272,2,4.0425,4.6025,47.675,4.575,1.81,15.95,47.5,129,129.3,45.75,0.348,0.34,3.5,5.5,0.0809,344.5,2.6625,9.2325,0.165,11.8475,0.5,0.6025,0.2975,8.725,1.67,0.45,4.2,16.25,36,31.7,19.5,0.029,0.07,0.5051,0.2767,0.2895,0.2573,0.4371,0.0959,0.2855,0.3536,0.1535,0.0753,0.2371,0.4331,0.3024,0.3122,0.4111,0.3614,0.2939,0.5106,0.106,0.2655
5.660377358,0,0,0,0,0,0,18.86792453,0,18.86792453,18.86792453,0,0,18.86792453,18.86792453,BCC,3,-3.857,14.4319,9.1037,0.0497,4.3208,47.5283,0.1127,2433,9.5019,149.6228,1.4628,113.1192,1.8679,6.4579,4.1725,53.1906,5.6975,1.8555,8.1472,107.0755,108.3019,138.4509,36.0679,0.3847,0.2511,0.5126,18.8466,0.043,470.566,4.1344,7.0771,0.1116,50.2648,0.3275,1.0393,0.149,12.2713,1.4471,0.3883,2.524,41.0751,32.225,32.9804,14.3638,0.0227,0.0545,0.1332,0.4436,0.463,0.2429,0.4892,0.0823,0.4894,0.2555,0.2061,0.0389,0.2439,0.3065,0.237,0.5007,0.4394,0.3824,0.2561,0.4833,0.0748,0.2757
9.090909091,0,0,0,0,0,0,18.18181818,0,18.18181818,18.18181818,0,0,18.18181818,18.18181818,BCC,3,-7.3738,14.6974,4.7407,0.0495,4.2727,46.2727,0.117,2378.4545,9.2545,149.3882,1.4682,109.9869,1.9091,6.3464,4.1764,52.4818,5.5555,1.8273,8.7091,103.7273,106.9091,136.3,35.8182,0.3829,0.2555,0.5289,19.0744,0.0461,512.9587,4.164,6.9904,0.1114,50.715,0.3306,1.1167,0.1464,12.3405,1.4979,0.3947,3.2496,42.0165,32.0661,33.3455,14.0231,0.0245,0.0588,0.1443,0.4686,0.4769,0.2709,0.5119,0.0826,0.5154,0.2694,0.2249,0.0385,0.2524,0.3355,0.2493,0.5672,0.4752,0.3861,0.268,0.4791,0.0775,0.28
