Pm.1,ρ,α,ad-e/n,δ-e/n,δ-Ec,,Pm.2,ΔS,ad-e/n.1,ad-HD,ad-G,δ-χ,δ-EWF,δ-HD,δ-G,,Pm.3,e/a,EWF,ad-e/n.2,δ-e/n.1,δ-ρ,δ-Ec.1,δ-G.1,δ-υ,,Pm.4,ΔS.1,EWF.1,ad-e/n.3,δ-VEC,δ-EWF.1,δ-G.2,δ-G/B,,Pm.5,Ω,e/a.1,EWF.2,G,ad-e/n.4,ad-G.1,δ-e/n.2,δ-ρ.1,
1,7.5975,15.05,0.0455,0.1759,0.1127,BCC+FCC,1,13.7638,0.0455,63.33,22.645,0.0666,0.0715,0.7963,0.3903,BCC+FCC,1,2,4.7835,0.0455,0.1759,0.3,0.1127,0.3903,0.1216,BCC+FCC,1,13.7638,4.7835,0.0455,0.3242,0.0715,0.3903,0.2683,BCC+FCC,1,2.1779,2,4.7835,60.045,0.0455,22.645,0.1759,0.3,BCC+FCC
1,7.5385,15.39,0.0438,0.1772,0.1187,BCC+FCC,1,13.4171,0.0438,84.9,15.945,0.0642,0.0599,0.7329,0.3921,BCC+FCC,1,1.9,4.6785,0.0438,0.1772,0.2993,0.1187,0.3921,0.1245,BCC+FCC,1,13.4171,4.6785,0.0438,0.3286,0.0599,0.3921,0.3312,BCC+FCC,1,3.8826,1.9,4.6785,49.95,0.0438,15.945,0.1772,0.2993,BCC+FCC
3,8.3575,13.535,0.0355,0.172,0.1735,FCC,3,12.47,0.0355,75.9,21.078,0.0474,0.0637,0.623,0.3374,FCC,3,1.95,4.864,0.0355,0.172,0.1624,0.1735,0.3374,0.1427,FCC,3,12.47,4.864,0.0355,0.2072,0.0637,0.3374,0.3332,FCC,3,3.3761,1.95,4.864,63.42,0.0355,21.078,0.172,0.1624,FCC
3,8.1515,13.235,0.0318,0.1692,0.1754,FCC,3,12.152,0.0318,60.06,20.772,0.0454,0.0631,0.503,0.3343,FCC,3,1.95,4.734,0.0318,0.1692,0.1639,0.1754,0.3343,0.1508,FCC,3,12.152,4.734,0.0318,0.2049,0.0631,0.3343,0.3439,FCC,3,4.1359,1.95,4.734,63.08,0.0318,20.772,0.1692,0.1639,FCC
4,8.1995,13.335,0.0324,0.169,0.1751,FCC,4,12.2116,0.0324,66.465,20.985,0.0456,0.0628,0.5057,0.3473,FCC,4,1.95,4.759,0.0324,0.169,0.1637,0.1751,0.3473,0.1509,FCC,4,12.2116,4.759,0.0324,0.2041,0.0628,0.3473,0.3638,FCC,4,4.0136,1.95,4.759,61.025,0.0324,20.985,0.169,0.1637,FCC
1,7.785,12.975,0.0487,0.1875,0.1341,BCC+FCC,1,13.4171,0.0487,50.6,18.191,0.0628,0.0727,0.533,0.2854,BCC+FCC,1,1.9,4.6915,0.0487,0.1875,0.2025,0.1341,0.2854,0.0987,BCC+FCC,1,13.4171,4.6915,0.0487,0.2865,0.0727,0.2854,0.2032,BCC+FCC,1,3.9076,1.9,4.6915,65.89,0.0487,18.191,0.1875,0.2025,BCC+FCC
1,8.029,13.545,0.0474,0.1745,0.1343,BCC+FCC,1,12.9458,0.0474,47.465,18.487,0.0597,0.0724,0.5984,0.2892,BCC+FCC,1,1.85,4.774,0.0474,0.1745,0.1961,0.1343,0.2892,0.0933,BCC+FCC,1,12.9458,4.774,0.0474,0.2677,0.0724,0.2892,0.1936,BCC+FCC,1,4.4296,1.85,4.774,65.93,0.0474,18.487,0.1745,0.1961,BCC+FCC
4,8.2545,14.165,0.0351,0.134,0.1187,FCC,4,13.0175,0.0351,55.855,19.076,0.0458,0.0648,0.6696,0.3006,FCC,4,1.8,4.794,0.0351,0.134,0.1756,0.1187,0.3006,0.1064,FCC,4,13.0175,4.794,0.0351,0.222,0.0648,0.3006,0.2227,FCC,4,67.9772,1.8,4.794,65.24,0.0351,19.076,0.134,0.1756,FCC
3,8.0435,13.72,0.0339,0.134,0.1101,FCC,3,12.9458,0.0339,59.4,19.1495,0.044,0.0592,0.5629,0.3049,FCC,3,1.85,4.6815,0.0339,0.134,0.1755,0.1101,0.3049,0.1248,FCC,3,12.9458,4.6815,0.0339,0.2262,0.0592,0.3049,0.261,FCC,3,20.2074,1.85,4.6815,64.555,0.0339,19.1495,0.134,0.1755,FCC
3,8.0465,13.6,0.0361,0.1487,0.1161,FCC,3,13.7759,0.0361,66.75,18.894,0.0511,0.0637,0.5611,0.338,FCC,3,1.9,4.739,0.0361,0.1487,0.1855,0.1161,0.338,0.1334,FCC,3,13.7759,4.739,0.0361,0.2397,0.0637,0.338,0.3278,FCC,3,8.4385,1.9,4.739,58.52,0.0361,18.894,0.1487,0.1855,FCC
4,8.1945,13.51,0.0342,0.1433,0.0958,FCC,4,12.4291,0.0342,77.815,20.3375,0.0526,0.0646,0.6077,0.3462,FCC,4,2,4.879,0.0342,0.1433,0.1852,0.0958,0.3462,0.1341,FCC,4,12.4291,4.879,0.0342,0.2291,0.0646,0.3462,0.3367,FCC,4,3.0199,2,4.879,60.225,0.0342,20.3375,0.1433,0.1852,FCC
4,8.1325,13.97,0.0306,0.1297,0.1103,FCC,4,12.47,0.0306,68.88,17.9045,0.0433,0.0564,0.54,0.3425,FCC,4,1.85,4.7165,0.0306,0.1297,0.1753,0.1103,0.3425,0.1365,FCC,4,12.47,4.7165,0.0306,0.2202,0.0564,0.3425,0.3494,FCC,4,24.7568,1.85,4.7165,56.165,0.0306,17.9045,0.1297,0.1753,FCC
2,8.2835,14.22,0.0285,0.128,0.1116,FCC,2,12.9458,0.0285,81.4,16.842,0.0442,0.0582,0.6002,0.3475,FCC,2,1.85,4.8065,0.0285,0.128,0.1744,0.1116,0.3475,0.1278,FCC,2,12.9458,4.8065,0.0285,0.2158,0.0582,0.3475,0.35,FCC,2,31.3389,1.85,4.8065,54.28,0.0285,16.842,0.128,0.1744,FCC
1,7.461,15.33,0.0457,0.1693,0.119,BCC+FCC,1,12.3408,0.0457,79.09,22.3705,0.0673,0.0744,0.8201,0.3973,BCC+FCC,1,2.15,4.8385,0.0457,0.1693,0.3299,0.119,0.3973,0.122,BCC+FCC,1,12.3408,4.8385,0.0457,0.3458,0.0744,0.3973,0.2848,BCC+FCC,1,1.5133,2.15,4.8385,58.155,0.0457,22.3705,0.1693,0.3299,BCC+FCC
1,7.8615,17.365,0.034,0.1272,0.1845,FCC,1,13.3046,0.034,179.24,16.393,0.0935,0.0911,0.7038,0.2683,FCC,1,1.95,4.5165,0.034,0.1272,0.1715,0.1845,0.2683,0.1956,FCC,1,13.3046,4.5165,0.034,0.2239,0.0911,0.2683,0.3221,FCC,1,4.8262,1.95,4.5165,68.155,0.034,16.393,0.1272,0.1715,FCC
1,7.9335,16.945,0.0352,0.1273,0.1804,FCC,1,13.6225,0.0352,172.06,16.549,0.0918,0.0923,0.7563,0.2698,FCC,1,1.95,4.569,0.0352,0.1273,0.1719,0.1804,0.2698,0.1885,FCC,1,13.6225,4.569,0.0352,0.2231,0.0923,0.2698,0.3195,FCC,1,4.6966,1.95,4.569,68.415,0.0352,16.549,0.1273,0.1719,FCC
1,8.1235,16.4,0.0345,0.1252,0.1663,FCC,1,13.9646,0.0345,152,19.3405,0.0846,0.0871,0.7916,0.3153,FCC,1,1.9,4.6665,0.0345,0.1252,0.1713,0.1663,0.3153,0.1892,FCC,1,13.9646,4.6665,0.0345,0.2188,0.0871,0.3153,0.379,FCC,1,6.5978,1.9,4.6665,62.945,0.0345,19.3405,0.1252,0.1713,FCC
1,8.043,16.7,0.0323,0.1196,0.1737,FCC,1,13.0463,0.0323,140.52,19.54,0.0877,0.0884,0.6482,0.3302,FCC,1,1.95,4.624,0.0323,0.1196,0.1717,0.1737,0.3302,0.2095,FCC,1,13.0463,4.624,0.0323,0.2125,0.0884,0.3302,0.4363,FCC,1,4.8908,1.95,4.624,60.2,0.0323,19.54,0.1196,0.1717,FCC
4,9.3275,11.095,0.1049,0.5199,0.2609,IM,4,14.4284,0.1049,62.19,34.508,0.1651,0.0806,0.4578,0.5857,IM,4,1.75,4.498,0.1049,0.5199,0.3051,0.2609,0.5857,0.1317,IM,4,14.4284,4.498,0.1049,0.3689,0.0806,0.5857,0.325,IM,4,2.3205,1.75,4.498,64.74,0.1049,34.508,0.5199,0.3051,IM
3,8.017,11.95,0.0885,0.4043,0.2734,IM,3,13.9934,0.0885,78.05,37.376,0.1364,0.0642,0.5252,0.6096,IM,3,1.75,4.592,0.0885,0.4043,0.3104,0.2734,0.6096,0.1416,IM,3,13.9934,4.592,0.0885,0.3679,0.0642,0.6096,0.3558,IM,3,2.4596,1.75,4.592,66.43,0.0885,37.376,0.4043,0.3104,IM
1,7.599,13.435,0.0413,0.1916,0.1182,BCC+FCC,1,12.8046,0.0413,60.58,20.06,0.0647,0.0503,0.557,0.3836,BCC+FCC,1,1.85,4.592,0.0413,0.1916,0.2268,0.1182,0.3836,0.1405,BCC+FCC,1,12.8046,4.592,0.0413,0.2878,0.0503,0.3836,0.3371,BCC+FCC,1,5.7913,1.85,4.592,56.425,0.0413,20.06,0.1916,0.2268,BCC+FCC
1,7.8395,14.14,0.0505,0.2011,0.1099,BCC+FCC,1,12.152,0.0505,110.245,21.082,0.0814,0.0723,0.778,0.4399,BCC+FCC,1,2,4.846,0.0505,0.2011,0.2488,0.1099,0.4399,0.1476,BCC+FCC,1,12.152,4.846,0.0505,0.2891,0.0723,0.4399,0.4285,BCC+FCC,1,1.2683,2,4.846,52.34,0.0505,21.082,0.2011,0.2488,BCC+FCC
1,7.4535,12.505,0.0445,0.1866,0.0896,BCC+FCC,1,13.1634,0.0445,51.76,22.026,0.068,0.0681,0.4936,0.372,BCC+FCC,1,2.05,4.6495,0.0445,0.1866,0.2306,0.0896,0.372,0.1485,BCC+FCC,1,13.1634,4.6495,0.0445,0.2762,0.0681,0.372,0.3342,BCC+FCC,1,1.7738,2.05,4.6495,61.94,0.0445,22.026,0.1866,0.2306,BCC+FCC
1,7.2075,13.915,0.0481,0.1881,0.1144,BCC+FCC,1,13.9646,0.0481,68.33,22.56,0.0709,0.0761,0.6459,0.3911,BCC+FCC,1,2.15,4.701,0.0481,0.1881,0.3072,0.1144,0.3911,0.1339,BCC+FCC,1,13.9646,4.701,0.0481,0.3382,0.0761,0.3911,0.3022,BCC+FCC,1,1.4809,2.15,4.701,59.79,0.0481,22.56,0.1881,0.3072,BCC+FCC
1,7.0295,14.73,0.0457,0.1791,0.114,BCC+FCC,1,13.4171,0.0457,77.46,22.13,0.0704,0.0731,0.662,0.4278,BCC+FCC,1,2.2,4.685,0.0457,0.1791,0.3427,0.114,0.4278,0.1389,BCC+FCC,1,13.4171,4.685,0.0457,0.354,0.0731,0.4278,0.3429,BCC+FCC,1,1.3837,2.2,4.685,54.475,0.0457,22.13,0.1791,0.3427,BCC+FCC
1,7.7325,15.19,0.0286,0.1245,0.1731,FCC,1,13.0175,0.0286,144.08,13.074,0.0816,0.0851,0.7567,0.2307,FCC,1,2.05,4.559,0.0286,0.1245,0.1745,0.1731,0.2307,0.1597,FCC,1,13.0175,4.559,0.0286,0.2142,0.0851,0.2307,0.2631,FCC,1,3.1545,2.05,4.559,72.66,0.0286,13.074,0.1245,0.1745,FCC
1,7.4805,16.87,0.0356,0.1411,0.198,FCC,1,13.6225,0.0356,170.1,17.634,0.091,0.0946,0.7412,0.2918,FCC,1,2.1,4.533,0.0356,0.1411,0.2349,0.198,0.2918,0.1888,FCC,1,13.6225,4.533,0.0356,0.2665,0.0946,0.2918,0.3187,FCC,1,2.0008,2.1,4.533,67.64,0.0356,17.634,0.1411,0.2349,FCC
1,7.542,15.385,0.0327,0.1367,0.1652,FCC,1,13.8809,0.0327,132.75,17.949,0.0801,0.0849,0.7944,0.2942,FCC,1,2.1,4.593,0.0327,0.1367,0.2337,0.1652,0.2942,0.1665,FCC,1,13.8809,4.593,0.0327,0.2601,0.0849,0.2942,0.2992,FCC,1,2.4148,2.1,4.593,68.165,0.0327,17.949,0.1367,0.2337,FCC
2,9.025,10.19,0.0972,0.4966,0.221,IM,2,14.0696,0.0972,52.84,33.6695,0.1651,0.0802,0.3858,0.5882,IM,2,1.85,4.472,0.0972,0.4966,0.3191,0.221,0.5882,0.147,IM,2,14.0696,4.472,0.0972,0.3276,0.0802,0.5882,0.3726,IM,2,1.6935,1.85,4.472,62.845,0.0972,33.6695,0.4966,0.3191,IM
4,7.8115,9.775,0.0845,0.4343,0.194,IM,4,14.3159,0.0845,60.96,31.978,0.1598,0.0875,0.4354,0.6086,IM,4,1.85,4.5765,0.0845,0.4343,0.2489,0.194,0.6086,0.1353,IM,4,14.3159,4.5765,0.0845,0.3619,0.0875,0.6086,0.3791,IM,4,1.3852,1.85,4.5765,60.66,0.0845,31.978,0.4343,0.2489,IM
3,7.6405,10.54,0.0846,0.433,0.2141,IM,3,14.6747,0.0846,66,32.7025,0.1601,0.0877,0.4968,0.6288,IM,3,1.9,4.5755,0.0846,0.433,0.2901,0.2141,0.6288,0.1363,IM,3,14.6747,4.5755,0.0846,0.3834,0.0877,0.6288,0.3778,IM,3,1.2469,1.9,4.5755,59.625,0.0846,32.7025,0.433,0.2901,IM
4,10.1095,10.1,0.099,0.5839,0.2504,IM,4,13.6346,0.099,61.595,32.809,0.1768,0.0896,0.4022,0.6165,IM,4,1.85,4.498,0.099,0.5839,0.358,0.2504,0.6165,0.1182,IM,4,13.6346,4.498,0.099,0.3525,0.0896,0.6165,0.3362,IM,4,1.5788,1.85,4.498,61.23,0.099,32.809,0.5839,0.358,IM
2,8.3765,10.23,0.0837,0.4665,0.2177,IM,2,13.9934,0.0837,59.615,32.68,0.1679,0.0841,0.3828,0.6627,IM,2,1.85,4.518,0.0837,0.4665,0.3305,0.2177,0.6627,0.1236,IM,2,13.9934,4.518,0.0837,0.3525,0.0841,0.6627,0.37,IM,2,1.5315,1.85,4.518,58.34,0.0837,32.68,0.4665,0.3305,IM
1,7.768,13.21,0.0474,0.1895,0.0985,BCC+FCC,1,12.8287,0.0474,38.45,20.338,0.0676,0.0694,0.5036,0.3426,BCC+FCC,1,1.85,4.722,0.0474,0.1895,0.2243,0.0985,0.3426,0.1344,BCC+FCC,1,12.8287,4.722,0.0474,0.2827,0.0694,0.3426,0.2559,BCC+FCC,1,2.8494,1.85,4.722,70.18,0.0474,20.338,0.1895,0.2243,BCC+FCC
1,8.0615,13.745,0.0478,0.1735,0.1125,BCC+FCC,1,12.8287,0.0478,26.5,22.058,0.0625,0.0647,0.4893,0.3593,BCC+FCC,1,1.65,4.753,0.0478,0.1735,0.2014,0.1125,0.3593,0.1417,BCC+FCC,1,12.8287,4.753,0.0478,0.2655,0.0647,0.3593,0.2762,BCC+FCC,1,10.3012,1.65,4.753,69.61,0.0478,22.058,0.1735,0.2014,BCC+FCC
1,7.4915,12.18,0.0453,0.1922,0.0889,BCC+FCC,1,13.1634,0.0453,41.4,20.4275,0.0688,0.0606,0.4584,0.3564,BCC+FCC,1,1.8,4.617,0.0453,0.1922,0.2205,0.0889,0.3564,0.1717,BCC+FCC,1,13.1634,4.617,0.0453,0.291,0.0606,0.3564,0.2961,BCC+FCC,1,3.3465,1.8,4.617,74.935,0.0453,20.4275,0.1922,0.2205,BCC+FCC
1,7.7825,14.2,0.0475,0.1756,0.1101,BCC+FCC,1,12.8046,0.0475,31.5,21.105,0.0647,0.0705,0.5453,0.3475,BCC+FCC,1,1.85,4.7595,0.0475,0.1756,0.2543,0.1101,0.3475,0.1183,BCC+FCC,1,12.8046,4.7595,0.0475,0.2974,0.0705,0.3475,0.2297,BCC+FCC,1,3.2299,1.85,4.7595,68.85,0.0475,21.105,0.1756,0.2543,BCC+FCC
1,7.8135,14.2,0.046,0.1646,0.1247,BCC+FCC,1,13.1708,0.046,40.315,20.16,0.0584,0.0669,0.5584,0.3264,BCC+FCC,1,1.8,4.7005,0.046,0.1646,0.2379,0.1247,0.3264,0.1065,BCC+FCC,1,13.1708,4.7005,0.046,0.2905,0.0669,0.3264,0.21,BCC+FCC,1,10.9745,1.8,4.7005,68.3,0.046,20.16,0.1646,0.2379,BCC+FCC
1,8.069,15.5,0.0476,0.1564,0.1375,BCC+FCC,1,13.3046,0.0476,112.8,20.6515,0.0768,0.0659,1.1439,0.3405,BCC+FCC,1,1.55,4.5865,0.0476,0.1564,0.1747,0.1375,0.3405,0.1584,BCC+FCC,1,13.3046,4.5865,0.0476,0.256,0.0659,0.3405,0.2856,BCC+FCC,1,6.2062,1.55,4.5865,68.235,0.0476,20.6515,0.1564,0.1747,BCC+FCC
1,7.9375,15.625,0.0497,0.165,0.1584,BCC+FCC,1,13.5008,0.0497,162.25,18.331,0.0887,0.0832,1.0771,0.3139,BCC+FCC,1,1.65,4.589,0.0497,0.165,0.1781,0.1584,0.3139,0.1753,BCC+FCC,1,13.5008,4.589,0.0497,0.2685,0.0832,0.3139,0.2747,BCC+FCC,1,18.8073,1.65,4.589,74.835,0.0497,18.331,0.165,0.1781,BCC+FCC
1,8.088,13.515,0.0483,0.1622,0.1174,BCC+FCC,1,13.0175,0.0483,51.8,19.843,0.0683,0.0698,1.045,0.3248,BCC+FCC,1,1.6,4.734,0.0483,0.1622,0.1772,0.1174,0.3248,0.1658,BCC+FCC,1,13.0175,4.734,0.0483,0.2603,0.0698,0.3248,0.2797,BCC+FCC,1,523.2847,1.6,4.734,77.355,0.0483,19.843,0.1622,0.1772,BCC+FCC
1,7.822,14.87,0.0484,0.171,0.142,BCC+FCC,1,13.8809,0.0484,134.9,20.9865,0.082,0.0638,1.0587,0.3444,BCC+FCC,1,1.55,4.519,0.0484,0.171,0.1767,0.142,0.3444,0.1865,BCC+FCC,1,13.8809,4.519,0.0484,0.2787,0.0638,0.3444,0.2899,BCC+FCC,1,6.9579,1.55,4.519,74.695,0.0484,20.9865,0.171,0.1767,BCC+FCC
1,8.0065,13.67,0.0541,0.1776,0.1143,BCC+FCC,1,12.6995,0.0541,52.1,25.4215,0.0696,0.0559,1.0629,0.3881,BCC+FCC,1,1.4,4.6265,0.0541,0.1776,0.1793,0.1143,0.3881,0.1891,BCC+FCC,1,12.6995,4.6265,0.0541,0.2818,0.0559,0.3881,0.3218,BCC+FCC,1,4.4307,1.4,4.6265,73.535,0.0541,25.4215,0.1776,0.1793,BCC+FCC
1,7.655,12.72,0.0472,0.1787,0.1179,BCC+FCC,1,13.0175,0.0472,83.2,23.174,0.0721,0.0468,1.0126,0.3491,BCC+FCC,1,1.45,4.519,0.0472,0.1787,0.1757,0.1179,0.3491,0.2043,BCC+FCC,1,13.0175,4.519,0.0472,0.2912,0.0468,0.3491,0.2904,BCC+FCC,1,4.8772,1.45,4.519,81.62,0.0472,23.174,0.1787,0.1757,BCC+FCC
1,7.2695,13.315,0.0415,0.1699,0.1299,BCC+FCC,1,13.6225,0.0415,105.875,22.67,0.0732,0.0513,1.0266,0.3506,BCC+FCC,1,1.6,4.473,0.0415,0.1699,0.227,0.1299,0.3506,0.1984,BCC+FCC,1,13.6225,4.473,0.0415,0.3093,0.0513,0.3506,0.268,BCC+FCC,1,128.439,1.6,4.473,82.25,0.0415,22.67,0.1699,0.227,BCC+FCC
1,7.5125,15.26,0.0481,0.1693,0.1363,BCC+FCC,1,13.9813,0.0481,88,20.292,0.0778,0.0809,1.1794,0.3421,BCC+FCC,1,1.9,4.677,0.0481,0.1693,0.2822,0.1363,0.3421,0.1385,BCC+FCC,1,13.9813,4.677,0.0481,0.3264,0.0809,0.3421,0.2417,BCC+FCC,1,3.1492,1.9,4.677,72.07,0.0481,20.292,0.1693,0.2822,BCC+FCC
1,7.3795,15.34,0.0501,0.1827,0.1276,BCC+FCC,1,14.2397,0.0501,89.65,24.2085,0.0762,0.0587,1.1498,0.4013,BCC+FCC,1,1.7,4.537,0.0501,0.1827,0.2812,0.1276,0.4013,0.1651,BCC+FCC,1,14.2397,4.537,0.0501,0.3456,0.0587,0.4013,0.2894,BCC+FCC,1,56.2716,1.7,4.537,68.165,0.0501,24.2085,0.1827,0.2812,BCC+FCC
1,7.1375,13.28,0.0487,0.1893,0.1049,BCC+FCC,1,12.8287,0.0487,41.955,20.45,0.0719,0.0764,0.5405,0.3538,BCC+FCC,1,2.05,4.676,0.0487,0.1893,0.3011,0.1049,0.3538,0.1381,BCC+FCC,1,12.8287,4.676,0.0487,0.3429,0.0764,0.3538,0.2454,BCC+FCC,1,1.484,2.05,4.676,73.06,0.0487,20.45,0.1893,0.3011,BCC+FCC
1,7.5645,12.145,0.0475,0.1811,0.1179,BCC+FCC,1,12.8287,0.0475,82,17.028,0.0797,0.08,1.0225,0.2877,BCC+FCC,1,1.75,4.668,0.0475,0.1811,0.2024,0.1179,0.2877,0.1918,BCC+FCC,1,12.8287,4.668,0.0475,0.2824,0.08,0.2877,0.2689,BCC+FCC,1,2.2521,1.75,4.668,86.12,0.0475,17.028,0.1811,0.2024,BCC+FCC
1,7.318,14.61,0.0308,0.1467,0.2043,FCC,1,13.6225,0.0308,181.93,13.855,0.0795,0.0784,0.8063,0.2634,FCC,1,1.85,4.4265,0.0308,0.1467,0.1755,0.2043,0.2634,0.1761,FCC,1,13.6225,4.4265,0.0308,0.2433,0.0784,0.2634,0.234,FCC,1,3.5756,1.85,4.4265,81.355,0.0308,13.855,0.1467,0.1755,FCC
1,7.476,12.705,0.044,0.1666,0.115,BCC+FCC,1,13.0175,0.044,60.84,14.159,0.0713,0.0777,0.8828,0.2851,BCC+FCC,1,1.9,4.6755,0.044,0.1666,0.2374,0.115,0.2851,0.1521,BCC+FCC,1,13.0175,4.6755,0.044,0.2954,0.0777,0.2851,0.2381,BCC+FCC,1,2.2821,1.9,4.6755,81.71,0.044,14.159,0.1666,0.2374,BCC+FCC
1,6.923,12.82,0.0409,0.1624,0.1347,BCC+FCC,1,13.6225,0.0409,61.6,19.8475,0.068,0.0633,0.8168,0.3453,BCC+FCC,1,1.95,4.5245,0.0409,0.1624,0.2772,0.1347,0.3453,0.1626,BCC+FCC,1,13.6225,4.5245,0.0409,0.3175,0.0633,0.3453,0.2575,BCC+FCC,1,2.296,1.95,4.5245,77.175,0.0409,19.8475,0.1624,0.2772,BCC+FCC
4,7.6895,15.235,0.0293,0.1322,0.175,FCC,4,12.3408,0.0293,145.85,9.878,0.0813,0.0798,0.8327,0.1918,FCC,4,2,4.5165,0.0293,0.1322,0.173,0.175,0.1918,0.1171,FCC,4,12.3408,4.5165,0.0293,0.2261,0.0798,0.1918,0.1861,FCC,4,4.4275,2,4.5165,75.06,0.0293,9.878,0.1322,0.173,FCC
2,8.5715,12.125,0.119,0.507,0.2754,IM,2,14.3234,0.119,64.96,30.734,0.1656,0.0928,0.6815,0.5818,IM,2,1.7,4.5655,0.119,0.507,0.3037,0.2754,0.5818,0.1209,IM,2,14.3234,4.5655,0.119,0.4255,0.0928,0.5818,0.289,IM,2,1.3523,1.7,4.5655,59.97,0.119,30.734,0.507,0.3037,IM
4,8.4855,12.34,0.0386,0.1698,0.1507,FCC,4,13.8809,0.0386,63.94,21.38,0.0524,0.0564,0.5462,0.3461,FCC,4,1.7,4.7575,0.0386,0.1698,0.0852,0.1507,0.3461,0.1756,FCC,4,13.8809,4.7575,0.0386,0.1766,0.0564,0.3461,0.3454,FCC,4,9.6427,1.7,4.7575,73.9,0.0386,21.38,0.1698,0.0852,FCC
4,8.48,13.05,0.0352,0.1728,0.1895,FCC,4,12.47,0.0352,68.39,20.678,0.0421,0.0532,0.518,0.3722,FCC,4,1.7,4.7275,0.0352,0.1728,0.0634,0.1895,0.3722,0.1664,FCC,4,12.47,4.7275,0.0352,0.1746,0.0532,0.3722,0.4143,FCC,4,11.0182,1.7,4.7275,59.99,0.0352,20.678,0.1728,0.0634,FCC
4,8.2735,12.63,0.0342,0.1271,0.0928,FCC,4,12.152,0.0342,48.2,14.2275,0.0415,0.0636,0.4823,0.2394,FCC,4,1.8,4.7325,0.0342,0.1271,0.0902,0.0928,0.2394,0.1223,FCC,4,12.152,4.7325,0.0342,0.1796,0.0636,0.2394,0.2256,FCC,4,16.03,1.8,4.7325,74.895,0.0342,14.2275,0.1271,0.0902,FCC
3,8.383,12.65,0.0348,0.1348,0.0937,FCC,3,13.8809,0.0348,64.015,20.964,0.0476,0.0616,0.5975,0.333,FCC,3,1.75,4.8075,0.0348,0.1348,0.094,0.0937,0.333,0.1729,FCC,3,13.8809,4.8075,0.0348,0.1877,0.0616,0.333,0.3545,FCC,3,144.583,1.75,4.8075,70.38,0.0348,20.964,0.1348,0.094,FCC
4,8.3735,13.245,0.0358,0.1477,0.1224,FCC,4,13.3763,0.0358,73.45,18.205,0.0484,0.0568,0.5677,0.3703,FCC,4,1.7,4.7575,0.0358,0.1477,0.1068,0.1224,0.3703,0.1518,FCC,4,13.3763,4.7575,0.0358,0.2038,0.0568,0.3703,0.4005,FCC,4,12.4963,1.7,4.7575,57.225,0.0358,18.205,0.1477,0.1068,FCC
1,8.1495,14.815,0.03,0.1102,0.1582,FCC,1,13.1708,0.03,147.615,10.254,0.0807,0.0859,0.7855,0.2115,FCC,1,1.9,4.62,0.03,0.1102,0.0783,0.1582,0.2115,0.1707,FCC,1,13.1708,4.62,0.03,0.1615,0.0859,0.2115,0.2698,FCC,1,11.2139,1.9,4.62,76.88,0.03,10.254,0.1102,0.0783,FCC
1,8.146,14.84,0.0286,0.1074,0.1578,FCC,1,13.4171,0.0286,143.54,13.046,0.0801,0.0841,0.7375,0.2409,FCC,1,1.9,4.6125,0.0286,0.1074,0.0778,0.1578,0.2409,0.1874,FCC,1,13.4171,4.6125,0.0286,0.1574,0.0841,0.2409,0.3067,FCC,1,13.0671,1.9,4.6125,74.74,0.0286,13.046,0.1074,0.0778,FCC
1,7.919,14.345,0.0322,0.1263,0.1638,FCC,1,13.8809,0.0322,155.445,15.695,0.0832,0.0791,0.7219,0.2899,FCC,1,1.75,4.5275,0.0322,0.1263,0.0842,0.1638,0.2899,0.2283,FCC,1,13.8809,4.5275,0.0322,0.184,0.0791,0.2899,0.3271,FCC,1,18.6395,1.75,4.5275,79.345,0.0322,15.695,0.1263,0.0842,FCC
1,8.247,15.185,0.032,0.1143,0.1607,FCC,1,14.0696,0.032,145.91,16.965,0.0817,0.085,0.7501,0.2825,FCC,1,1.85,4.645,0.032,0.1143,0.0804,0.1607,0.2825,0.2001,FCC,1,14.0696,4.645,0.032,0.1674,0.085,0.2825,0.3523,FCC,1,26.2869,1.85,4.645,70.975,0.032,16.965,0.1143,0.0804,FCC
1,8.3155,14.79,0.0304,0.11,0.149,FCC,1,14.0696,0.0304,132.325,18.7065,0.0759,0.0812,0.7395,0.3046,FCC,1,1.85,4.69,0.0304,0.11,0.0782,0.149,0.3046,0.2005,FCC,1,14.0696,4.69,0.0304,0.1605,0.0812,0.3046,0.3788,FCC,1,37.644,1.85,4.69,69.095,0.0304,18.7065,0.11,0.0782,FCC
1,7.9455,13.47,0.0475,0.1904,0.1352,BCC+FCC,1,13.8401,0.0475,112.355,24.9115,0.0792,0.0642,0.7374,0.4863,BCC+FCC,1,1.65,4.648,0.0475,0.1904,0.1676,0.1352,0.4863,0.2245,BCC+FCC,1,13.8401,4.648,0.0475,0.2582,0.0642,0.4863,0.5271,BCC+FCC,1,8.8727,1.65,4.648,59.055,0.0475,24.9115,0.1904,0.1676,BCC+FCC
4,8.174,12.885,0.0231,0.1063,0.1004,FCC,4,11.0757,0.0231,72.175,21.205,0.0507,0.0603,0.4611,0.3556,FCC,4,1.9,4.6775,0.0231,0.1063,0.0887,0.1004,0.3556,0.1892,FCC,4,11.0757,4.6775,0.0231,0.1478,0.0603,0.3556,0.4361,FCC,4,18.0923,1.9,4.6775,63.245,0.0231,21.205,0.1063,0.0887,FCC
